Index,original_title,production_budget,worldwide_gross,imbd_id,budget,revenue,genres,producers,director,starring
4875,Monsters Ball,4000000,43766463,tt0285742,4000000,44909486,Drama,Lee Daniels,Marc Forster,Billy Bob Thornton
4876,Boyhood,4000000,57273049,tt1065073,4000000,44349000,Drama,Richard Linklater,Cathleen Sutherland,Jonathan Sehring
4878,The Kids Are All Right,4000000,36275469,tt0842926,3500000,34705850,Comedy,Gary Gilbert,Jeffrey Levy-Hinte,Celine Rattray
4880,A Haunted House 2,4000000,21206861,tt2828996,4000000,24000000,Comedy,Marlon Wayans,Rick Alvarez,Michael Tiddes
4882,The Last Exorcism Part II,4000000,25448707,tt2034139,5000000,15179302,Horror,Eli Roth,Thomas A. Bliss,Eric Newman
4891,The Darkness,4000000,10904495,tt1878841,4000000,10898293,Horror,Jason Blum,Matthew Kaplan,Bianca Martino
4892,Scoop,4000000,40103262,tt0457513,4000000,31584901,Comedy,Letty Aronson,Gareth Wiley,Woody Allen
4893,The Wash,4000000,10097096,tt0290332,7000000,10229331,Action,Phillip G. Atwell,Rick Freeman,DJ Pooh
4894,3 Strikes,4000000,9821335,tt0199290,6000000,9000000,Action,Marcus Morton,DJ Pooh,Brian Hooks
4897,The Cooler,4000000,11131455,tt0318374,32000000,10000000,Drama,Sean Furst,Michael A. Pierce,Wayne Kramer
4899,The Night Listener,4000000,10770993,tt0448075,3000000,10639686,Drama,Robert Kessel,Jill Footlick,Jeffrey Sharp
4900,The Jerky Boys,4000000,7555256,tt0110189,8000000,7600000,Comedy,Roger Birnbaum,Joe Roth,James Melkonian
4903,The Rules of Attraction,4000000,11799060,tt0292644,4000000,11800000,Comedy,Greg Shapiro,Roger Avary,James van der Beek
4905,Lets Go to Prison,4000000,4630045,tt0454987,4000000,4630045,Comedy,Marc Abraham,Matt Berenson,Paul Young
4906,Four Rooms,4000000,4301000,tt0113101,4000000,4300000,Crime,Lawrence Bender,Allison Anders,Alexandre Rockwell
4907,Secretary,4000000,9412015,tt0274812,4000000,9304609,Comedy,Andrew Fierberg,Amy Hobby,Steven Shainberg
4908,The Real Cancun,4000000,4188034,tt0360916,7500000,5300000,Documentary,Mary-Ellis Bunim,Jonathan Murray,Rick de Oliveira
4910,Waiting for Guffman,4000000,2922988,tt0118111,4000000,2800000,Music,Karen Murphy,Christopher Guest,Lewis Arquette
4911,Love Stinks,4000000,2793776,tt0188863,4000000,2924635,Comedy,Adam Merims,Jeff Franklin,French Stewart
4913,You Kill Me,4000000,3858964,tt0796375,4000000,2426851,Comedy,Téa Leoni,Howard Rosenman,John Dahl
4915,The Art of Getting By,4000000,1989035,tt1645080,4000000,1406224,Drama,Darren Goldberg,Gia Walsh,Kara Baker
4916,Thumbsucker,4000000,1919197,tt0318761,3000000,1919197,Comedy,Anthony Bregman,Bob Stephenson,Mike Mills
4917,Red State,4000000,1983596,tt0873886,4000000,1104682,Horror,Jonathan Gordon,Kevin Smith,Michael Angarano
4921,The Signal,4000000,2665322,tt2910814,4000000,600896,Thriller,Nimra Rafaqat,Brian Kavanaugh-Jones,Tyler Davidson
4922,Poolhall Junkies,4000000,563711,tt0273982,4000000,563711,Comedy,Karen Beninati, Paul Brooks, Carol Gillson
4924,The Face of Love,4000000,1158877,tt1839642,4000000,350006,Drama,Bonnie Curtis,Julie Lynn,Arie Posin
4925,Joe,4000000,373375,tt2382396,4000000,2365467,Drama,David Gordon Green,Lisa Muskat,Derrick Tseng
4929,Psycho Beach Party,4000000,267972,tt0206226,1500000,268117,Comedy,Virginia Biddle,Jon Gerrans,Marcus Hu
4939,An Everlasting Piece,4000000,75078,tt0218182,14000000,75228,Comedy,Mark Johnson,Barry Levinson,Patrick McCormick
4945,The Last Time I Committed Suicide,4000000,12836,tt0119502,4000000,46362,Drama,Edward Bates,Louise Rosner,Stephen T. Kay
4946,13 Sins,4000000,47552,tt2059171,5000000,13809,Horror,Jason Blum,Daniel Stamm,Mark Webber
4996,Menace II Society,3500000,27731527,tt0107554,3500000,27900000,Drama,Darin Scott,The Hughes Brothers,Tyrin Turner
4997,Friday,3500000,27936778,tt0113118,3500000,28215918,Comedy,Patricia Charbonnet,F. Gary Gray,Ice Cube
4998,The Witch,3500000,40429635,tt4263482,3500000,40423945,Mystery,Rodrigo Teixeira,Daniel Bekerman,Lars Knudsen
5000,Call Me by Your Name,3500000,41699167,tt5726616,4696772,41900000,Romance,Peter Spears,Luca Guadagnino,Emilie Georges
5001,Empire,3500000,18495444,tt0262396,4000000,18591272,Action,Daniel Bigel,Michael Mailer,Franc. Reyes
5002,Dark Skies,3500000,27704111,tt2387433,3500000,25174316,Science Fiction,Jason Blum,Couper Samuelson,Jeanette Brill
5010,Shes the One,3500000,13795053,tt0117628,3500000,9482579,Comedy,Edward Burns,Ted Hope,James Schamus
5012,Gods and Monsters,3500000,6451628,tt0120684,10000000,6451628,Drama,Paul Colichman,Gregg Fienberg,Mark R. Harris
5017,Pootie Tang,3500000,3293258,tt0258038,7000000,3300000,Action,Caldecot Chubb,David Gale,Ali LeRoi
5023,The Bronze,3500000,615816,tt3859304,3500000,615816,Drama,Stephanie Langhoff,Bryan Buckley,Melissa Rauch
5028,D.E.B.S.,3500000,96793,tt0367631,3500000,97446,Action,Andrea Sperling,Jasmine Kosovic,Angela Robinson
5044,Margin Call,3400000,20433227,tt1615147,3500000,19504039,Thriller,Joe Jenckes,Robert Ogden Barnum,Corey Moosa
5045,Choke,3400000,4124277,tt1024715,3000000,3830137,Comedy,Beau Flynn,Tripp Vinson,Temple Fennell
5048,August,3400000,12636,tt0470679,3400000,12636,Drama,Josh Hartnett,David Guy Levy,Charlie Corwin
5053,Whiplash,3300000,39123993,tt2582802,3300000,13092000,Drama,Jason Blum,Helen Estabrook,Michel Litvak
5054,Bella,3300000,12405473,tt0482463,3300000,12000000,Drama,Alejandro Gomez Monteverde,Eduardo Verástegui,Sean Wolfington
5057,The Dead Girl,3300000,19875,tt0783238,,905291,Mystery,Eric Karten,Gary Lucchesi,Tom Rosenberg
5067,Beginners,3200000,14314407,tt1532503,3200000,5332926,Drama,Leslie Urdang,Dean Vanech,Miranda de Pencier
5069,Adam,3200000,2834485,tt1185836,3200000,2277396,Drama,Miranda de Pencier,Leslie Urdang,Dean Vanech
5075,Paranormal Activity 2,3000000,177512032,tt1536044,3000000,177512032,Horror,Jason Blum,Akiva Goldsman,Oren Peli
5079,Sinister,3000000,87727807,tt1922777,3000000,77712439,Horror,Jason Blum,Brian Kavanaugh-Jones,Scott Derrickson
5080,The Original Kings of Comedy,3000000,38236338,tt0236388,13000000,38000000,Comedy,Spike Lee,Walter Latham,David Gale
5086,Bowling for Columbine,3000000,58240487,tt0310793,4000000,35564473,Documentary,Michael Moore,Kathleen Glynn,Jim Czarnecki
5097,Jason Goes to Hell: The Final Friday,3000000,15935068,tt0107254,3000000,15938065,Fantasy,Sean S. Cunningham,Debbie Hayn-Cass,Adam Marcus
5099,The Case for Christ,3000000,17966760,tt6113488,3000000,17600000,Drama,Elizabeth Hatcher-Travis,Karl Horstmann,Michael Scott
5100,Love & Friendship,3000000,23934375,tt3068194,3000000,14016568,Comedy,Whit Stillman,Katie Holly,Lauranne Bourrachot
5104,Dave Chappelles Block Party,3000000,12051924,tt0425598,3000000,11718595,Comedy,Dave Chappelle,Michel Gondry,Michel Gondry
5108,Next Day Air,3000000,10172519,tt1097013,3000000,10027047,Action,Scott Aronson,Inny Clemons,Michael Williams
5110,Belly,3000000,9639390,tt0158493,3000000,9639390,Crime,Larry Meistrich,Ron Rotholz,Robert Salerno
5113,The Deep End,3000000,9981635,tt0250323,3000000,10031529,Drama,,Scott McGehee,David Siegel
5114,Before Midnight,3000000,23241189,tt2209418,3000000,11176469,Romance,Richard Linklater,Christos V. Konstantakopoulos,Sara Woodhatch
